[34mINFO:   [0m Using cached SIF image
(1, 2, 7, 0, 1)
(1, 2, 7, .05, 1)
(1, 2, 7, .1, .324568)
(1, 2, 7, .15, .324568)
(1, 2, 7, .2, .0420736)
(1, 2, 7, .25, .0420736)
(1, 2, 7, .3, 0)
(1, 2, 7, .35, 0)
(1, 2, 7, .4, 0)
(1, 2, 7, .45, 0)
(1, 2, 7, .5, 0)
(1, 2, 7, .55, 0)
(1, 2, 7, .6, 0)
(1, 2, 7, .65, 0)
(1, 2, 7, .7, 0)
(1, 2, 7, .75, 0)
(1, 2, 7, .8, 0)
(1, 2, 7, .85, 0)
(1, 2, 7, .9, 0)
(1, 2, 7, .95, 0)
(1, 2, 7, 1, 0)
(1, 2, 8, 0, 1)
(1, 2, 8, .05, 1)
(1, 2, 8, .1, .283997)
(1, 2, 8, .15, .283997)
(1, 2, 8, .2, .0210368)
(1, 2, 8, .25, .0210368)
(1, 2, 8, .3, 0)
(1, 2, 8, .35, 0)
(1, 2, 8, .4, 0)
(1, 2, 8, .45, 0)
(1, 2, 8, .5, 0)
(1, 2, 8, .55, 0)
(1, 2, 8, .6, 0)
(1, 2, 8, .65, 0)
(1, 2, 8, .7, 0)
(1, 2, 8, .75, 0)
(1, 2, 8, .8, 0)
(1, 2, 8, .85, 0)
(1, 2, 8, .9, 0)
(1, 2, 8, .95, 0)
(1, 2, 8, 1, 0)
(1, 2, 9, 0, 1)
(1, 2, 9, .05, 1)
(1, 2, 9, .1, .243426)
(1, 2, 9, .15, .243426)
(1, 2, 9, .2, .0052592)
(1, 2, 9, .25, .0052592)
(1, 2, 9, .3, 0)
(1, 2, 9, .35, 0)
(1, 2, 9, .4, 0)
(1, 2, 9, .45, 0)
(1, 2, 9, .5, 0)
(1, 2, 9, .55, 0)
(1, 2, 9, .6, 0)
(1, 2, 9, .65, 0)
(1, 2, 9, .7, 0)
(1, 2, 9, .75, 0)
(1, 2, 9, .8, 0)
(1, 2, 9, .85, 0)
(1, 2, 9, .9, 0)
(1, 2, 9, .95, 0)
(1, 2, 9, 1, 0)
(1, 2, 10, 0, 1)
(1, 2, 10, .05, 1)
(1, 2, 10, .1, .202855)
(1, 2, 10, .15, .202855)
(1, 2, 10, .2, 0)
(1, 2, 10, .25, 0)
(1, 2, 10, .3, 0)
(1, 2, 10, .35, 0)
(1, 2, 10, .4, 0)
(1, 2, 10, .45, 0)
(1, 2, 10, .5, 0)
(1, 2, 10, .55, 0)
(1, 2, 10, .6, 0)
(1, 2, 10, .65, 0)
(1, 2, 10, .7, 0)
(1, 2, 10, .75, 0)
(1, 2, 10, .8, 0)
(1, 2, 10, .85, 0)
(1, 2, 10, .9, 0)
(1, 2, 10, .95, 0)
(1, 2, 10, 1, 0)
(1, 2, 11, 0, 1)
(1, 2, 11, .05, 1)
(1, 2, 11, .1, 0)
(1, 2, 11, .15, 0)
(1, 2, 11, .2, 0)
(1, 2, 11, .25, 0)
(1, 2, 11, .3, 0)
(1, 2, 11, .35, 0)
(1, 2, 11, .4, 0)
(1, 2, 11, .45, 0)
(1, 2, 11, .5, 0)
(1, 2, 11, .55, 0)
(1, 2, 11, .6, 0)
(1, 2, 11, .65, 0)
(1, 2, 11, .7, 0)
(1, 2, 11, .75, 0)
(1, 2, 11, .8, 0)
(1, 2, 11, .85, 0)
(1, 2, 11, .9, 0)
(1, 2, 11, .95, 0)
(1, 2, 11, 1, 0)
(1, 3, 1, 0, 1)
(1, 3, 1, .05, 1)
(1, 3, 1, .1, .601052)
(1, 3, 1, .15, .601052)
(1, 3, 1, .2, .33133)
(1, 3, 1, .25, .33133)
(1, 3, 1, .3, .144252)
(1, 3, 1, .35, .144252)
(1, 3, 1, .4, .0473328)
(1, 3, 1, .45, .0473328)
(1, 3, 1, .5, 0)
(1, 3, 1, .55, 0)
(1, 3, 1, .6, 0)
(1, 3, 1, .65, 0)
(1, 3, 1, .7, 0)
(1, 3, 1, .75, 0)
(1, 3, 1, .8, 0)
(1, 3, 1, .85, 0)
(1, 3, 1, .9, 0)
(1, 3, 1, .95, 0)
(1, 3, 1, 1, 0)
(1, 3, 2, 0, 1)
(1, 3, 2, .05, 1)
(1, 3, 2, .1, .540947)
(1, 3, 2, .15, .540947)
(1, 3, 2, .2, .261458)
(1, 3, 2, .25, .261458)
(1, 3, 2, .3, .093163)
(1, 3, 2, .35, .093163)
(1, 3, 2, .4, .0210368)
(1, 3, 2, .45, .0210368)
(1, 3, 2, .5, 0)
(1, 3, 2, .55, 0)
(1, 3, 2, .6, 0)
(1, 3, 2, .65, 0)
(1, 3, 2, .7, 0)
(1, 3, 2, .75, 0)
